2, 17907, Note_on_c, 3, 56, 127
2, 17938, Note_off_c, 3, 56, 127
2, 17959, Note_on_c, 3, 54, 127
2, 18194, Note_off_c, 3, 54, 127
2, 18239, Note_on_c, 3, 57, 127
2, 18282, Note_off_c, 3, 57, 127
2, 18289, Note_on_c, 3, 56, 127
2, 18332, Note_off_c, 3, 56, 127
2, 18338, Note_on_c, 3, 54, 127
2, 18502, Note_off_c, 3, 54, 127
2, 20165, Note_on_c, 3, 61, 127
2, 20232, Note_off_c, 3, 61, 127
2, 20251, Note_on_c, 3, 61, 118
2, 20348, Note_off_c, 3, 61, 118
2, 20359, Note_on_c, 3, 61, 127
2, 20428, Note_off_c, 3, 61, 127
2, 20449, Note_on_c, 3, 59, 123
2, 20527, Note_off_c, 3, 59, 123
2, 20551, Note_on_c, 3, 57, 109
2, 20628, Note_off_c, 3, 57, 109
2, 20653, Note_on_c, 3, 59, 127
2, 20807, Note_off_c, 3, 59, 127
2, 20845, Note_on_c, 3, 57, 91
2, 20906, Note_off_c, 3, 57, 91
2, 20938, Note_on_c, 3, 61, 127
2, 21004, Note_off_c, 3, 61, 127
2, 21036, Note_on_c, 3, 57, 119
2, 21066, Note_off_c, 3, 57, 119
2, 21084, Note_on_c, 3, 57, 78
2, 21116, Note_off_c, 3, 57, 78
2, 21135, Note_on_c, 3, 59, 127
2, 21198, Note_off_c, 3, 59, 127
2, 21224, Note_on_c, 3, 57, 127
2, 21293, Note_off_c, 3, 57, 127
2, 21316, Note_on_c, 3, 61, 127
2, 21438, Note_off_c, 3, 61, 127
2, 21606, Note_on_c, 3, 61, 127
2, 21684, Note_off_c, 3, 61, 127
2, 21701, Note_on_c, 3, 61, 127
2, 21784, Note_off_c, 3, 61, 127
2, 21793, Note_on_c, 3, 61, 127
2, 21885, Note_off_c, 3, 61, 127
2, 21900, Note_on_c, 3, 61, 127
2, 21975, Note_off_c, 3, 61, 127
2, 21993, Note_on_c, 3, 59, 127
2, 22064, Note_off_c, 3, 59, 127
2, 22086, Note_on_c, 3, 57, 127
2, 22163, Note_off_c, 3, 57, 127
2, 22185, Note_on_c, 3, 59, 127
2, 22260, Note_off_c, 3, 59, 127
2, 22282, Note_on_c, 3, 57, 127
2, 22337, Note_off_c, 3, 57, 127
2, 22372, Note_on_c, 3, 61, 127
2, 22552, Note_off_c, 3, 61, 127
2, 22573, Note_on_c, 3, 59, 127
2, 22740, Note_off_c, 3, 59, 127
2, 22763, Note_on_c, 3, 57, 127
2, 22839, Note_off_c, 3, 57, 127
2, 22864, Note_on_c, 3, 56, 127
2, 22939, Note_off_c, 3, 56, 127
2, 22965, Note_on_c, 3, 54, 127
2, 23040, Note_off_c, 3, 54, 127
2, 23617, Note_on_c, 3, 54, 127
2, 23660, Note_off_c, 3, 54, 127
2, 23669, Note_on_c, 3, 56, 70
2, 23698, Note_off_c, 3, 56, 70
2, 23715, Note_on_c, 3, 54, 127
2, 23828, Note_off_c, 3, 54, 127
2, 24005, Note_on_c, 3, 54, 127
2, 24043, Note_off_c, 3, 54, 127
2, 24058, Note_on_c, 3, 56, 116
2, 24079, Note_off_c, 3, 56, 116
2, 24104, Note_on_c, 3, 54, 127
2, 24223, Note_off_c, 3, 54, 127
2, 24386, Note_on_c, 3, 54, 127
2, 24419, Note_off_c, 3, 54, 127
2, 24440, Note_on_c, 3, 56, 90
2, 24468, Note_off_c, 3, 56, 90
2, 24485, Note_on_c, 3, 54, 127
2, 24590, Note_off_c, 3, 54, 127
2, 26112, Note_on_c, 3, 66, 118
2, 26196, Note_off_c, 3, 66, 118
2, 26206, Note_on_c, 3, 64, 111
2, 26238, Note_off_c, 3, 64, 111
2, 26252, Note_on_c, 3, 66, 127
2, 26338, Note_off_c, 3, 66, 127
2, 26352, Note_on_c, 3, 64, 64
2, 26388, Note_off_c, 3, 64, 64
2, 26405, Note_on_c, 3, 66, 127
2, 26566, Note_off_c, 3, 66, 127
2, 26585, Note_on_c, 3, 69, 127
2, 26762, Note_off_c, 3, 69, 127
2, 26786, Note_on_c, 3, 66, 127
2, 26868, Note_off_c, 3, 66, 127
2, 26880, Note_on_c, 3, 69, 127
2, 26963, Note_off_c, 3, 69, 127
2, 26972, Note_on_c, 3, 66, 127
2, 27010, Note_off_c, 3, 66, 127
2, 27021, Note_on_c, 3, 66, 127
2, 27100, Note_off_c, 3, 66, 127
2, 27116, Note_on_c, 3, 64, 127
2, 27149, Note_off_c, 3, 64, 127
2, 27162, Note_on_c, 3, 66, 127
2, 27240, Note_off_c, 3, 66, 127
2, 27557, Note_on_c, 3, 61, 126
2, 27599, Note_off_c, 3, 61, 126
2, 27603, Note_on_c, 3, 66, 127
2, 27644, Note_off_c, 3, 66, 127
2, 27653, Note_on_c, 3, 64, 127
2, 27685, Note_off_c, 3, 64, 127
2, 27702, Note_on_c, 3, 66, 127
2, 27734, Note_off_c, 3, 66, 127
2, 27748, Note_on_c, 3, 66, 127
2, 27933, Note_off_c, 3, 66, 127
2, 27945, Note_on_c, 3, 66, 127
2, 27980, Note_off_c, 3, 66, 127
2, 27997, Note_on_c, 3, 64, 127
2, 28027, Note_off_c, 3, 64, 127
2, 28048, Note_on_c, 3, 66, 127
2, 28129, Note_off_c, 3, 66, 127
2, 28153, Note_on_c, 3, 68, 127
2, 28307, Note_off_c, 3, 68, 127
2, 28333, Note_on_c, 3, 66, 127
2, 28476, Note_off_c, 3, 66, 127
2, 29091, Note_on_c, 3, 64, 127
2, 29172, Note_off_c, 3, 64, 127
2, 29191, Note_on_c, 3, 66, 127
2, 29265, Note_off_c, 3, 66, 127
2, 29284, Note_on_c, 3, 64, 127
2, 29312, Note_off_c, 3, 64, 127
2, 29335, Note_on_c, 3, 66, 127
2, 29415, Note_off_c, 3, 66, 127
2, 29435, Note_on_c, 3, 64, 127
2, 29471, Note_off_c, 3, 64, 127
2, 29484, Note_on_c, 3, 66, 127
2, 29584, Note_off_c, 3, 66, 127
2, 29597, Note_on_c, 3, 66, 127
2, 29660, Note_off_c, 3, 66, 127
2, 29850, Note_on_c, 3, 66, 127
2, 29876, Note_off_c, 3, 66, 127
2, 29896, Note_on_c, 3, 66, 127
2, 29937, Note_off_c, 3, 66, 127
2, 29948, Note_on_c, 3, 69, 127
2, 30039, Note_off_c, 3, 69, 127
2, 30049, Note_on_c, 3, 66, 127
2, 30090, Note_off_c, 3, 66, 127
2, 30102, Note_on_c, 3, 66, 127
2, 30190, Note_off_c, 3, 66, 127
2, 30209, Note_on_c, 3, 64, 127
2, 30245, Note_off_c, 3, 64, 127
2, 30259, Note_on_c, 3, 66, 127
2, 30363, Note_off_c, 3, 66, 127
2, 30626, Note_on_c, 3, 61, 127
2, 30661, Note_off_c, 3, 61, 127
2, 30676, Note_on_c, 3, 66, 127
2, 30709, Note_off_c, 3, 66, 127
2, 30722, Note_on_c, 3, 62, 127
2, 30803, Note_off_c, 3, 62, 127
2, 30820, Note_on_c, 3, 62, 127
2, 30848, Note_off_c, 3, 62, 127
2, 30863, Note_on_c, 3, 62, 127
2, 30905, Note_off_c, 3, 62, 127
2, 30915, Note_on_c, 3, 62, 127
2, 30963, Note_on_c, 3, 64, 127
2, 30964, Note_off_c, 3, 62, 127
2, 31102, Note_off_c, 3, 64, 127
2, 31116, Note_on_c, 3, 66, 127
2, 31319, Note_off_c, 3, 66, 127
2, 31389, Note_on_c, 3, 66, 127
2, 31474, Note_off_c, 3, 66, 127
2, 31489, Note_on_c, 3, 65, 127
2, 31574, Note_off_c, 3, 65, 127
2, 31589, Note_on_c, 3, 65, 127
2, 31622, Note_off_c, 3, 65, 127
2, 31636, Note_on_c, 3, 65, 127
2, 31671, Note_off_c, 3, 65, 127
2, 31687, Note_on_c, 3, 65, 127
2, 31721, Note_off_c, 3, 65, 127
2, 31737, Note_on_c, 3, 66, 127
2, 31872, Note_off_c, 3, 66, 127
2, 31885, Note_on_c, 3, 68, 127
2, 31990, Note_off_c, 3, 68, 127
2, 32073, Note_on_c, 3, 66, 127
2, 32143, Note_off_c, 3, 66, 127
2, 32166, Note_on_c, 3, 68, 127
2, 32233, Note_off_c, 3, 68, 127
2, 32454, Note_on_c, 3, 66, 127
2, 32511, Note_off_c, 3, 66, 127
2, 32536, Note_on_c, 3, 66, 127
2, 32623, Note_off_c, 3, 66, 127
2, 32641, Note_on_c, 3, 64, 125
2, 32737, Note_off_c, 3, 64, 125
2, 32743, Note_on_c, 3, 61, 127
2, 32914, Note_off_c, 3, 61, 127
2, 32936, Note_on_c, 3, 61, 127
2, 33009, Note_off_c, 3, 61, 127
2, 33036, Note_on_c, 3, 66, 127
2, 33089, Note_off_c, 3, 66, 127
2, 33129, Note_on_c, 3, 66, 127
2, 33209, Note_off_c, 3, 66, 127
2, 33309, Note_on_c, 3, 64, 120
2, 33491, Note_off_c, 3, 64, 120
2, 33504, Note_on_c, 3, 61, 127
2, 33693, Note_off_c, 3, 61, 127
2, 33886, Note_on_c, 3, 66, 127
2, 33969, Note_off_c, 3, 66, 127
2, 33986, Note_on_c, 3, 66, 127
2, 34069, Note_off_c, 3, 66, 127
2, 34084, Note_on_c, 3, 66, 127
2, 34164, Note_off_c, 3, 66, 127
2, 34188, Note_on_c, 3, 64, 127
2, 34269, Note_off_c, 3, 64, 127
2, 34279, Note_on_c, 3, 61, 127
2, 34352, Note_off_c, 3, 61, 127
2, 34372, Note_on_c, 3, 61, 127
2, 34471, Note_off_c, 3, 61, 127
2, 34560, Note_on_c, 3, 66, 127
2, 34644, Note_off_c, 3, 66, 127
2, 34673, Note_on_c, 3, 69, 127
2, 34751, Note_off_c, 3, 69, 127
2, 34851, Note_on_c, 3, 71, 127
2, 35019, Note_off_c, 3, 71, 127
2, 35047, Note_on_c, 3, 69, 127
2, 35123, Note_off_c, 3, 69, 127
2, 35142, Note_on_c, 3, 68, 127
2, 35215, Note_off_c, 3, 68, 127
2, 35234, Note_on_c, 3, 66, 127
2, 35384, Note_off_c, 3, 66, 127
2, 35805, Note_on_c, 3, 66, 127
2, 35916, Note_off_c, 3, 66, 127
2, 35997, Note_on_c, 3, 66, 127
2, 36075, Note_off_c, 3, 66, 127
2, 36097, Note_on_c, 3, 73, 127
2, 36170, Note_off_c, 3, 73, 127
2, 36194, Note_on_c, 3, 71, 127
2, 36282, Note_off_c, 3, 71, 127
2, 36303, Note_on_c, 3, 71, 127
2, 36432, Note_off_c, 3, 71, 127
2, 36487, Note_on_c, 3, 66, 127
2, 36556, Note_off_c, 3, 66, 127
2, 36590, Note_on_c, 3, 62, 127
2, 36756, Note_off_c, 3, 62, 127
2, 36783, Note_on_c, 3, 61, 127
2, 37076, Note_off_c, 3, 61, 127
2, 37731, Note_on_c, 3, 66, 127
2, 37802, Note_off_c, 3, 66, 127
2, 37821, Note_on_c, 3, 69, 127
2, 37907, Note_off_c, 3, 69, 127
2, 37925, Note_on_c, 3, 71, 127
2, 38091, Note_off_c, 3, 71, 127
2, 38110, Note_on_c, 3, 69, 127
2, 38186, Note_off_c, 3, 69, 127
2, 38208, Note_on_c, 3, 68, 127
2, 38286, Note_off_c, 3, 68, 127
2, 38311, Note_on_c, 3, 66, 127
2, 38482, Note_off_c, 3, 66, 127
2, 38883, Note_on_c, 3, 66, 127
2, 38972, Note_off_c, 3, 66, 127
2, 39072, Note_on_c, 3, 66, 127
2, 39158, Note_off_c, 3, 66, 127
2, 39171, Note_on_c, 3, 73, 127
2, 39243, Note_off_c, 3, 73, 127
2, 39266, Note_on_c, 3, 71, 127
2, 39342, Note_off_c, 3, 71, 127
2, 39367, Note_on_c, 3, 71, 127
2, 39478, Note_off_c, 3, 71, 127
2, 39556, Note_on_c, 3, 66, 127
2, 39656, Note_off_c, 3, 66, 127
2, 39657, Note_on_c, 3, 62, 127
2, 39822, Note_off_c, 3, 62, 127
2, 39850, Note_on_c, 3, 61, 127
2, 40150, Note_off_c, 3, 61, 127
2, 41669, Note_on_c, 3, 61, 127
2, 41736, Note_off_c, 3, 61, 127
2, 41755, Note_on_c, 3, 61, 118
2, 41852, Note_off_c, 3, 61, 118
2, 41863, Note_on_c, 3, 61, 127
2, 41932, Note_off_c, 3, 61, 127
2, 41953, Note_on_c, 3, 59, 123
2, 42031, Note_off_c, 3, 59, 123
2, 42055, Note_on_c, 3, 57, 109
2, 42132, Note_off_c, 3, 57, 109
2, 42157, Note_on_c, 3, 59, 127
2, 42311, Note_off_c, 3, 59, 127
2, 42349, Note_on_c, 3, 57, 91
2, 42410, Note_off_c, 3, 57, 91
2, 42442, Note_on_c, 3, 61, 127
2, 42508, Note_off_c, 3, 61, 127
2, 42540, Note_on_c, 3, 57, 119
2, 42570, Note_off_c, 3, 57, 119
2, 42588, Note_on_c, 3, 57, 78
2, 42620, Note_off_c, 3, 57, 78
2, 42639, Note_on_c, 3, 59, 127
2, 42702, Note_off_c, 3, 59, 127
2, 42728, Note_on_c, 3, 57, 127
2, 42797, Note_off_c, 3, 57, 127
2, 42820, Note_on_c, 3, 61, 127
2, 42942, Note_off_c, 3, 61, 127
2, 43110, Note_on_c, 3, 61, 127
2, 43188, Note_off_c, 3, 61, 127
2, 43205, Note_on_c, 3, 61, 127
2, 43288, Note_off_c, 3, 61, 127
2, 43297, Note_on_c, 3, 61, 127
2, 43389, Note_off_c, 3, 61, 127
2, 43404, Note_on_c, 3, 61, 127
2, 43479, Note_off_c, 3, 61, 127
2, 43497, Note_on_c, 3, 59, 127
2, 43568, Note_off_c, 3, 59, 127
2, 43590, Note_on_c, 3, 57, 127
2, 43667, Note_off_c, 3, 57, 127
2, 43689, Note_on_c, 3, 59, 127
2, 43764, Note_off_c, 3, 59, 127
2, 43786, Note_on_c, 3, 57, 127
2, 43841, Note_off_c, 3, 57, 127
2, 43876, Note_on_c, 3, 61, 127
2, 44056, Note_off_c, 3, 61, 127
2, 44077, Note_on_c, 3, 59, 127
2, 44244, Note_off_c, 3, 59, 127
2, 44267, Note_on_c, 3, 57, 127
2, 44343, Note_off_c, 3, 57, 127
2, 44368, Note_on_c, 3, 56, 127
2, 44443, Note_off_c, 3, 56, 127
2, 44469, Note_on_c, 3, 54, 127
2, 44620, Note_off_c, 3, 54, 127
2, 45121, Note_on_c, 3, 54, 127
2, 45164, Note_off_c, 3, 54, 127
2, 45173, Note_on_c, 3, 56, 127
2, 45202, Note_off_c, 3, 56, 127
2, 45219, Note_on_c, 3, 54, 127
2, 45332, Note_off_c, 3, 54, 127
2, 45504, Note_on_c, 3, 54, 127
2, 45542, Note_off_c, 3, 54, 127
2, 45562, Note_on_c, 3, 56, 116
2, 45583, Note_off_c, 3, 56, 116
2, 45607, Note_on_c, 3, 54, 127
2, 45726, Note_off_c, 3, 54, 127
2, 45891, Note_on_c, 3, 54, 127
2, 45924, Note_off_c, 3, 54, 127
2, 45944, Note_on_c, 3, 56, 119
2, 45961, Note_off_c, 3, 56, 119
2, 45986, Note_on_c, 3, 54, 127
2, 46091, Note_off_c, 3, 54, 127
2, 46946, Note_on_c, 3, 54, 127
2, 46998, Note_off_c, 3, 54, 127
2, 47039, Note_on_c, 3, 57, 127
2, 47116, Note_off_c, 3, 57, 127
2, 47139, Note_on_c, 3, 59, 127
2, 47303, Note_off_c, 3, 59, 127
2, 47329, Note_on_c, 3, 57, 127
2, 47396, Note_off_c, 3, 57, 127
2, 47422, Note_on_c, 3, 56, 127
2, 47497, Note_off_c, 3, 56, 127
2, 47526, Note_on_c, 3, 54, 127
2, 47817, Note_off_c, 3, 54, 127
2, 48194, Note_on_c, 3, 57, 127
2, 48234, Note_off_c, 3, 57, 127
2, 48244, Note_on_c, 3, 56, 127
2, 48287, Note_off_c, 3, 56, 127
2, 48298, Note_on_c, 3, 54, 127
2, 48526, Note_off_c, 3, 54, 127
2, 48575, Note_on_c, 3, 57, 127
2, 48615, Note_off_c, 3, 57, 127
2, 48627, Note_on_c, 3, 56, 127
2, 48658, Note_off_c, 3, 56, 127
2, 48679, Note_on_c, 3, 54, 127
2, 48914, Note_off_c, 3, 54, 127
2, 48959, Note_on_c, 3, 57, 127
2, 49002, Note_off_c, 3, 57, 127
2, 49009, Note_on_c, 3, 56, 127
2, 49052, Note_off_c, 3, 56, 127
2, 49058, Note_on_c, 3, 54, 127
2, 49222, Note_off_c, 3, 54, 127
2, 50885, Note_on_c, 3, 61, 127
2, 50952, Note_off_c, 3, 61, 127
2, 50971, Note_on_c, 3, 61, 118
2, 51068, Note_off_c, 3, 61, 118
2, 51079, Note_on_c, 3, 61, 127
2, 51148, Note_off_c, 3, 61, 127
2, 51169, Note_on_c, 3, 59, 123
2, 51247, Note_off_c, 3, 59, 123
2, 51271, Note_on_c, 3, 57, 109
2, 51348, Note_off_c, 3, 57, 109
2, 51373, Note_on_c, 3, 59, 127
2, 51527, Note_off_c, 3, 59, 127
2, 51565, Note_on_c, 3, 57, 91
2, 51626, Note_off_c, 3, 57, 91
2, 51658, Note_on_c, 3, 61, 127
2, 51724, Note_off_c, 3, 61, 127
2, 51756, Note_on_c, 3, 57, 119
2, 51786, Note_off_c, 3, 57, 119
2, 51804, Note_on_c, 3, 57, 78
2, 51836, Note_off_c, 3, 57, 78
2, 51855, Note_on_c, 3, 59, 127
2, 51918, Note_off_c, 3, 59, 127
2, 51944, Note_on_c, 3, 57, 127
2, 52013, Note_off_c, 3, 57, 127
2, 52036, Note_on_c, 3, 61, 127
2, 52158, Note_off_c, 3, 61, 127
2, 52326, Note_on_c, 3, 61, 127
2, 52404, Note_off_c, 3, 61, 127
2, 52421, Note_on_c, 3, 61, 127
2, 52504, Note_off_c, 3, 61, 127
2, 52513, Note_on_c, 3, 61, 127
2, 52605, Note_off_c, 3, 61, 127
2, 52620, Note_on_c, 3, 61, 127
2, 52695, Note_off_c, 3, 61, 127
2, 52713, Note_on_c, 3, 59, 127
2, 52784, Note_off_c, 3, 59, 127
2, 52806, Note_on_c, 3, 57, 127
2, 52883, Note_off_c, 3, 57, 127
2, 52905, Note_on_c, 3, 59, 127
2, 52980, Note_off_c, 3, 59, 127
2, 53002, Note_on_c, 3, 57, 127
2, 53057, Note_off_c, 3, 57, 127
2, 53092, Note_on_c, 3, 61, 127
2, 53272, Note_off_c, 3, 61, 127
2, 53293, Note_on_c, 3, 59, 127
2, 53460, Note_off_c, 3, 59, 127
2, 53483, Note_on_c, 3, 57, 127
2, 53559, Note_off_c, 3, 57, 127
2, 53584, Note_on_c, 3, 56, 127
2, 53659, Note_off_c, 3, 56, 127
2, 53685, Note_on_c, 3, 54, 127
2, 53760, Note_off_c, 3, 54, 127
2, 54337, Note_on_c, 3, 54, 127
2, 54380, Note_off_c, 3, 54, 127
2, 54389, Note_on_c, 3, 56, 70
2, 54418, Note_off_c, 3, 56, 70
2, 54435, Note_on_c, 3, 54, 127
2, 54548, Note_off_c, 3, 54, 127
2, 54725, Note_on_c, 3, 54, 127
2, 54763, Note_off_c, 3, 54, 127
2, 54778, Note_on_c, 3, 56, 116
2, 54799, Note_off_c, 3, 56, 116
2, 54824, Note_on_c, 3, 54, 127
2, 54943, Note_off_c, 3, 54, 127
2, 55106, Note_on_c, 3, 54, 127
2, 55139, Note_off_c, 3, 54, 127
2, 55160, Note_on_c, 3, 56, 90
2, 55188, Note_off_c, 3, 56, 90
2, 55205, Note_on_c, 3, 54, 127
2, 55310, Note_off_c, 3, 54, 127
2, 56832, Note_on_c, 3, 66, 118
2, 56916, Note_off_c, 3, 66, 118
2, 56926, Note_on_c, 3, 64, 111
2, 56958, Note_off_c, 3, 64, 111
2, 56972, Note_on_c, 3, 66, 127
2, 57058, Note_off_c, 3, 66, 127
2, 57072, Note_on_c, 3, 64, 64
2, 57108, Note_off_c, 3, 64, 64
2, 57125, Note_on_c, 3, 66, 127
2, 57286, Note_off_c, 3, 66, 127
2, 57305, Note_on_c, 3, 69, 127
2, 57482, Note_off_c, 3, 69, 127
2, 57506, Note_on_c, 3, 66, 127
2, 57588, Note_off_c, 3, 66, 127
2, 57600, Note_on_c, 3, 69, 127
2, 57683, Note_off_c, 3, 69, 127
2, 57692, Note_on_c, 3, 66, 127
2, 57730, Note_off_c, 3, 66, 127
2, 57741, Note_on_c, 3, 66, 127
2, 57820, Note_off_c, 3, 66, 127
2, 57836, Note_on_c, 3, 64, 127
2, 57869, Note_off_c, 3, 64, 127
2, 57882, Note_on_c, 3, 66, 127
2, 57960, Note_off_c, 3, 66, 127
2, 58277, Note_on_c, 3, 61, 126
2, 58319, Note_off_c, 3, 61, 126
2, 58323, Note_on_c, 3, 66, 127
2, 58364, Note_off_c, 3, 66, 127
2, 58373, Note_on_c, 3, 64, 127
2, 58405, Note_off_c, 3, 64, 127
2, 58422, Note_on_c, 3, 66, 127
2, 58454, Note_off_c, 3, 66, 127
2, 58468, Note_on_c, 3, 66, 127
2, 58653, Note_off_c, 3, 66, 127
2, 58665, Note_on_c, 3, 66, 127
2, 58700, Note_off_c, 3, 66, 127
2, 58717, Note_on_c, 3, 64, 127
2, 58747, Note_off_c, 3, 64, 127
2, 58768, Note_on_c, 3, 66, 127
2, 58849, Note_off_c, 3, 66, 127
2, 58873, Note_on_c, 3, 68, 127
2, 59027, Note_off_c, 3, 68, 127
2, 59053, Note_on_c, 3, 66, 127
2, 59196, Note_off_c, 3, 66, 127
2, 59811, Note_on_c, 3, 64, 127
2, 59892, Note_off_c, 3, 64, 127
2, 59911, Note_on_c, 3, 66, 127
2, 59985, Note_off_c, 3, 66, 127
2, 60004, Note_on_c, 3, 64, 127
2, 60032, Note_off_c, 3, 64, 127
2, 60055, Note_on_c, 3, 66, 127
2, 60135, Note_off_c, 3, 66, 127
2, 60155, Note_on_c, 3, 64, 127
2, 60191, Note_off_c, 3, 64, 127
2, 60204, Note_on_c, 3, 66, 127
2, 60304, Note_off_c, 3, 66, 127
2, 60317, Note_on_c, 3, 66, 127
2, 60380, Note_off_c, 3, 66, 127
2, 60570, Note_on_c, 3, 66, 127
2, 60596, Note_off_c, 3, 66, 127
2, 60616, Note_on_c, 3, 66, 127
2, 60657, Note_off_c, 3, 66, 127
2, 60668, Note_on_c, 3, 69, 127
2, 60759, Note_off_c, 3, 69, 127
2, 60769, Note_on_c, 3, 66, 127
2, 60810, Note_off_c, 3, 66, 127
2, 60822, Note_on_c, 3, 66, 127
2, 60910, Note_off_c, 3, 66, 127
2, 60929, Note_on_c, 3, 64, 127
2, 60965, Note_off_c, 3, 64, 127
2, 60979, Note_on_c, 3, 66, 127
2, 61083, Note_off_c, 3, 66, 127
2, 61346, Note_on_c, 3, 61, 127
2, 61381, Note_off_c, 3, 61, 127
2, 61396, Note_on_c, 3, 66, 127
2, 61429, Note_off_c, 3, 66, 127
2, 61442, Note_on_c, 3, 62, 127
2, 61523, Note_off_c, 3, 62, 127
2, 61540, Note_on_c, 3, 62, 127
2, 61568, Note_off_c, 3, 62, 127
2, 61583, Note_on_c, 3, 62, 127
2, 61625, Note_off_c, 3, 62, 127
2, 61635, Note_on_c, 3, 62, 127
2, 61683, Note_on_c, 3, 64, 127
2, 61684, Note_off_c, 3, 62, 127
2, 61822, Note_off_c, 3, 64, 127
2, 61836, Note_on_c, 3, 66, 127
2, 62039, Note_off_c, 3, 66, 127
2, 62109, Note_on_c, 3, 66, 127
2, 62194, Note_off_c, 3, 66, 127
2, 62209, Note_on_c, 3, 65, 127
2, 62294, Note_off_c, 3, 65, 127
