,Track,Note,Start Time,Duration,Music Freq,Light Freq,Wavelength,RGB
130,2,65,31489,85,349.2282314330039,511.21305469554034,586.8394737663125,"[255, 233, 0]"
131,2,65,31589,33,349.2282314330039,511.21305469554034,586.8394737663125,"[255, 233, 0]"
132,2,65,31636,35,349.2282314330039,511.21305469554034,586.8394737663125,"[255, 233, 0]"
133,2,65,31687,34,349.2282314330039,511.21305469554034,586.8394737663125,"[255, 233, 0]"
134,2,66,31737,135,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
135,2,68,31885,105,415.3046975799451,535.467433301301,560.2581620144837,"[195, 255, 0]"
136,2,66,32073,70,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
137,2,68,32166,67,415.3046975799451,535.467433301301,560.2581620144837,"[195, 255, 0]"
138,2,66,32454,57,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
139,2,66,32536,87,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
140,2,64,32641,96,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
141,2,61,32743,171,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
142,2,61,32936,73,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
143,2,66,33036,53,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
144,2,66,33129,80,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
145,2,64,33309,182,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
146,2,61,33504,189,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
147,2,66,33886,83,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
148,2,66,33986,83,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
149,2,66,34084,80,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
150,2,64,34188,81,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
151,2,61,34279,73,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
152,2,61,34372,99,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
153,2,66,34560,84,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
154,2,69,34673,78,440.0,544.5322221680024,550.931584554499,"[166, 255, 0]"
155,2,71,34851,168,493.8833012561241,564.3109129092413,531.6218296282519,"[99, 255, 0]"
156,2,69,35047,76,440.0,544.5322221680024,550.931584554499,"[166, 255, 0]"
157,2,68,35142,73,415.3046975799451,535.467433301301,560.2581620144837,"[195, 255, 0]"
158,2,66,35234,150,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
159,2,66,35805,111,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
160,2,66,35997,78,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
161,2,73,36097,73,554.3652619537442,586.5117426315298,511.4987104162244,"[11, 255, 0]"
162,2,71,36194,88,493.8833012561241,564.3109129092413,531.6218296282519,"[99, 255, 0]"
163,2,71,36303,129,493.8833012561241,564.3109129092413,531.6218296282519,"[99, 255, 0]"
164,2,66,36487,69,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
165,2,62,36590,166,293.6647679174076,490.81763467174983,611.2249821680402,"[255, 151, 0]"
166,2,61,36783,293,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
167,2,66,37731,71,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
168,2,69,37821,86,440.0,544.5322221680024,550.931584554499,"[166, 255, 0]"
169,2,71,37925,166,493.8833012561241,564.3109129092413,531.6218296282519,"[99, 255, 0]"
170,2,69,38110,76,440.0,544.5322221680024,550.931584554499,"[166, 255, 0]"
171,2,68,38208,78,415.3046975799451,535.467433301301,560.2581620144837,"[195, 255, 0]"
172,2,66,38311,171,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
173,2,66,38883,89,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
174,2,66,39072,86,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
175,2,73,39171,72,554.3652619537442,586.5117426315298,511.4987104162244,"[11, 255, 0]"
176,2,71,39266,76,493.8833012561241,564.3109129092413,531.6218296282519,"[99, 255, 0]"
177,2,71,39367,111,493.8833012561241,564.3109129092413,531.6218296282519,"[99, 255, 0]"
178,2,66,39556,100,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
179,2,62,39657,165,293.6647679174076,490.81763467174983,611.2249821680402,"[255, 151, 0]"
180,2,61,39850,300,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
181,2,61,41669,67,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
182,2,61,41755,97,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
183,2,61,41863,69,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
184,2,59,41953,78,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
185,2,57,42055,77,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
186,2,59,42157,154,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
187,2,57,42349,61,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
188,2,61,42442,66,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
189,2,57,42540,30,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
190,2,57,42588,32,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
191,2,59,42639,63,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
192,2,57,42728,69,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
193,2,61,42820,122,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
194,2,61,43110,78,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
195,2,61,43205,83,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
196,2,61,43297,92,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
197,2,61,43404,75,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
198,2,59,43497,71,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
199,2,57,43590,77,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
200,2,59,43689,75,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
201,2,57,43786,55,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
202,2,61,43876,180,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
203,2,59,44077,167,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
204,2,57,44267,76,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
205,2,56,44368,75,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
206,2,54,44469,151,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
207,2,54,45121,43,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
208,2,56,45173,29,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
209,2,54,45219,113,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
210,2,54,45504,38,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
211,2,56,45562,21,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
212,2,54,45607,119,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
213,2,54,45891,33,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
214,2,56,45944,17,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
215,2,54,45986,105,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
216,2,54,46946,52,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
217,2,57,47039,77,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
218,2,59,47139,164,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
219,2,57,47329,67,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
220,2,56,47422,75,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
221,2,54,47526,291,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
222,2,57,48194,40,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
223,2,56,48244,43,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
224,2,54,48298,228,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
225,2,57,48575,40,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
226,2,56,48627,31,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
227,2,54,48679,235,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
228,2,57,48959,43,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
229,2,56,49009,43,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
230,2,54,49058,164,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
231,2,61,50885,67,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
232,2,61,50971,97,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
233,2,61,51079,69,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
234,2,59,51169,78,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
235,2,57,51271,77,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
236,2,59,51373,154,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
237,2,57,51565,61,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
238,2,61,51658,66,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
239,2,57,51756,30,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
240,2,57,51804,32,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
241,2,59,51855,63,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
242,2,57,51944,69,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
243,2,61,52036,122,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
244,2,61,52326,78,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
245,2,61,52421,83,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
246,2,61,52513,92,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
247,2,61,52620,75,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
248,2,59,52713,71,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
249,2,57,52806,77,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
250,2,59,52905,75,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
251,2,57,53002,55,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
252,2,61,53092,180,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
253,2,59,53293,167,246.94165062806206,473.66719908615056,633.3560790757564,"[255, 64, 0]"
254,2,57,53483,76,220.0,463.7778537155311,646.861417802869,"[252, 0, 0]"
255,2,56,53584,75,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
256,2,54,53685,75,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
257,2,54,54337,43,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
258,2,56,54389,29,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
259,2,54,54435,113,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
260,2,54,54725,38,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
261,2,56,54778,21,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
262,2,54,54824,119,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
263,2,54,55106,33,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
264,2,56,55160,28,207.65234878997256,459.2454592821804,653.245435390722,"[243, 0, 0]"
265,2,54,55205,105,184.9972113558172,450.92954421082055,665.2924028853223,"[227, 0, 0]"
266,2,66,56832,84,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
267,2,64,56926,32,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
268,2,66,56972,86,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
269,2,64,57072,36,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
270,2,66,57125,161,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
271,2,69,57305,177,440.0,544.5322221680024,550.931584554499,"[166, 255, 0]"
272,2,66,57506,82,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
273,2,69,57600,83,440.0,544.5322221680024,550.931584554499,"[166, 255, 0]"
274,2,66,57692,38,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
275,2,66,57741,79,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
276,2,64,57836,33,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
277,2,66,57882,78,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
278,2,61,58277,42,277.1826309768721,484.7676139472949,618.8532223867098,"[255, 123, 0]"
279,2,66,58323,41,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
280,2,64,58373,32,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
281,2,66,58422,32,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
282,2,66,58468,185,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
283,2,66,58665,35,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
284,2,64,58717,30,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
285,2,66,58768,81,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
286,2,68,58873,154,415.3046975799451,535.467433301301,560.2581620144837,"[195, 255, 0]"
287,2,66,59053,143,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
288,2,64,59811,81,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
289,2,66,59911,74,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
290,2,64,60004,28,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
291,2,66,60055,80,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
292,2,64,60155,36,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
293,2,66,60204,100,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
294,2,66,60317,63,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
295,2,66,60570,26,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
296,2,66,60616,41,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
297,2,69,60668,91,440.0,544.5322221680024,550.931584554499,"[166, 255, 0]"
298,2,66,60769,41,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
299,2,66,60822,88,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
300,2,64,60929,36,329.6275569128699,504.01832700410455,595.2164513207412,"[255, 206, 0]"
301,2,66,60979,104,369.9944227116344,518.8356031585813,578.2178365818613,"[249, 255, 0]"
